Fecha de contabilización;Nombre de proyecto;Nombre de cuenta;Glosa de línea;Comprobante;Prefijo;Número folio;Monto;Valor UF;Total UF
21-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-227-RODRIGO VERDUGO PEÑA;1046154;FE;227;120.000,00;$27.341,05;UF  4,39
21-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-18213689-EASY RETAIL S.A.;1046029;FE;18213689;18.647,00;$27.341,05;UF  0,68
21-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-17608-SERVICIOS ARKIPLOT LTDA.;1046030;FE;17608;16.807,00;$27.341,05;UF  0,61
21-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-17640-SERVICIOS ARKIPLOT LTDA.;1046031;FE;17640;4.454,00;$27.341,05;UF  0,16
21-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-886757-YOLITO BALART HERMANOS LTDA;1046032;FE;886757;23.151,00;$27.341,05;UF  0,85
21-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-886194-YOLITO BALART HERMANOS LTDA;1046033;FE;886194;35377;$27.341,05;UF  1,29
21-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;CAJA CHICA Las Condes;1046034;;;154.844,00;$27.341,05;UF  5,66
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047117;;;26.600,00;$27.346,52;UF  0,97
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047121;;;8.220,00;$27.346,52;UF  0,30
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047163;;;1.590,00;$27.346,52;UF  0,06
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047170;;;22.400,00;$27.346,52;UF  0,82
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047174;;;1.590,00;$27.346,52;UF  0,06
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047176;;;960;$27.346,52;UF  0,04
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047178;;;960;$27.346,52;UF  0,04
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047181;;;4.590,00;$27.346,52;UF  0,17
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047182;;;1270;$27.346,52;UF  0,05
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047184;;;2.334,00;$27.346,52;UF  0,09
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047185;;;3.180,00;$27.346,52;UF  0,12
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047187;;;1.330,00;$27.346,52;UF  0,05
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047188;;;1.167,00;$27.346,52;UF  0,04
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047189;;;1.590,00;$27.346,52;UF  0,06
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047190;;;1.167,00;$27.346,52;UF  0,04
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047208;;;6.005,00;$27.346,52;UF  0,22
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1047209;;;2.334,00;$27.346,52;UF  0,09
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-189465-HORMIGONES BICENTENARIO S.A.;1046905;FE;189465;470.620,00;$27.346,52;UF  17,21
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-191810-HORMIGONES BICENTENARIO S.A.;1046900;FE;191810;3115691;$27.346,52;UF  113,93
24-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-189465-HORMIGONES BICENTENARIO S.A.;1046905;FE;189465;3.152.078,00;$27.346,52;UF  115,26
26-09-2018;Las Condes;Subcontratos;FE-2829-SOC. COM. DE ARIDOS ECAVAL LTDA.;1049056;FE;2829;18.143.998,00;$27.350,16;UF  663,40
27-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-192216-HORMIGONES BICENTENARIO S.A.;1050030;FE;192216;1.745.802,00;$27.351,98;UF  63,83
27-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-42477-LARA Y CIA. LTDA.;1248310;FE;42477;35454;$27.351,98;UF  1,30
27-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-42478-LARA Y CIA. LTDA.;1248316;FE;42478;3.549,00;$27.351,98;UF  0,13
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-80028-CASA MUSA ELECTRONICA S.A.;1050721;FE;80028;7.385,00;$27.353,80;UF  0,27
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-17700-SERVICIOS ARKIPLOT LTDA.;1050726;FE;17700;19.412,00;$27.353,80;UF  0,71
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-80089-CASA MUSA ELECTRONICA S.A.;1050729;FE;80089;1.610,00;$27.353,80;UF  0,06
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;CAJA CHICA Las Condes;1050757;;;107.149,00;$27.353,80;UF  3,92
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-887351-YOLITO BALART HERMANOS LTDA;1050810;FE;887351;4.148,00;$27.353,80;UF  0,15
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-93284097-SODIMAC S.A.;1050690;FE;93284097;125.296,00;$27.353,80;UF  4,58
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-498541-ELECTRONICA CASA ROYAL LTDA;1050692;FE;498541;26.866,00;$27.353,80;UF  0,98
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-93284236-SODIMAC S.A.;1050694;FE;93284236;7.577,00;$27.353,80;UF  0,28
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-2198-FERRETERIA LA GRAN VIA LTDA;1050696;FE;2198;6.118,00;$27.353,80;UF  0,22
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-17669-SERVICIOS ARKIPLOT LTDA.;1050699;FE;17669;4873;$27.353,80;UF  0,18
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-888687-YOLITO BALART HERMANOS LTDA;1050707;FE;888687;19.720,00;$27.353,80;UF  0,72
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-891213-YOLITO BALART HERMANOS LTDA;1050710;FE;891213;18.620,00;$27.353,80;UF  0,68
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-891191-YOLITO BALART HERMANOS LTDA;1050714;FE;891191;15784;$27.353,80;UF  0,58
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-223-TRANSPORTES Y COMERCIAL VARGAS Y CIA. LTDA.;1052428;FE;223;947600;$27.353,80;UF  34,64
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-953128-MAX HUBER REPROTECNICA S.A.;1050567;FE;953128;470.800,00;$27.353,80;UF  17,21
28-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-33014-CREATTIVA INTERNET LIMITADA;1069433;FE;33014;78.546,00;$27.353,80;UF  2,87
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;1055306;;;54.202,00;$27.353,80;UF  1,98
28-09-2018;Las Condes;Remuneraciones Operacionales;Mutual de Seguridad;1055306;;;59.803,00;$27.353,80;UF  2,19
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador S.I.S.;1055306;;;27.643,00;$27.353,80;UF  1,01
28-09-2018;Las Condes;Remuneraciones Operacionales;Sueldo Base;1055306;;;1.116.000,00;$27.353,80;UF  40,80
28-09-2018;Las Condes;Remuneraciones Operacionales;Horas Extras;1055306;;;52.095,00;$27.353,80;UF  1,90
28-09-2018;Las Condes;Remuneraciones Operacionales;Gratificación Legal;1055306;;;225.763,00;$27.353,80;UF  8,25
28-09-2018;Las Condes;Remuneraciones Operacionales;Aguinaldo;1055306;;;249.535,00;$27.353,80;UF  9,12
28-09-2018;Las Condes;Remuneraciones Operacionales;Colación;1055306;;;40.000,00;$27.353,80;UF  1,46
28-09-2018;Las Condes;Remuneraciones Operacionales;Movilización;1055306;;;32.000,00;$27.353,80;UF  1,17
28-09-2018;Las Condes;Remuneraciones Operacionales;Bono Producción G.;1055306;;;163.328,00;$27.353,80;UF  5,97
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;1055306;;;116.312,00;$27.353,80;UF  4,25
28-09-2018;Las Condes;Remuneraciones Operacionales;Mutual de Seguridad;1055306;;;113.458,00;$27.353,80;UF  4,15
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador S.I.S.;1055306;;;65.238,00;$27.353,80;UF  2,38
28-09-2018;Las Condes;Remuneraciones Operacionales;Sueldo Base;1055306;;;1.417.466,00;$27.353,80;UF  51,82
28-09-2018;Las Condes;Remuneraciones Operacionales;Horas Extras;1055306;;;138.880,00;$27.353,80;UF  5,08
28-09-2018;Las Condes;Remuneraciones Operacionales;Gratificación Legal;1055306;;;609.520,00;$27.353,80;UF  22,28
28-09-2018;Las Condes;Remuneraciones Operacionales;Aguinaldo;1055306;;;462.879,00;$27.353,80;UF  16,92
28-09-2018;Las Condes;Remuneraciones Operacionales;Bono Producción G.;1055306;;;798.992,00;$27.353,80;UF  29,21
28-09-2018;Las Condes;Remuneraciones Operacionales;Colación;1055306;;;97.333,00;$27.353,80;UF  3,56
28-09-2018;Las Condes;Remuneraciones Operacionales;Movilización;1055306;;;77.867,00;$27.353,80;UF  2,85
28-09-2018;Las Condes;Remuneraciones Operacionales;Feriado Proporcional  ($);1055306;;;57.158,00;$27.353,80;UF  2,09
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;1055306;;;20.533,00;$27.353,80;UF  0,75
28-09-2018;Las Condes;Remuneraciones Operacionales;Mutual de Seguridad;1055306;;;21.321,00;$27.353,80;UF  0,78
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador S.I.S.;1055306;;;10.472,00;$27.353,80;UF  0,38
28-09-2018;Las Condes;Remuneraciones Operacionales;Sueldo Base;1055306;;;249.600,00;$27.353,80;UF  9,12
28-09-2018;Las Condes;Remuneraciones Operacionales;Horas Extras;1055306;;;76.160,00;$27.353,80;UF  2,78
28-09-2018;Las Condes;Remuneraciones Operacionales;Gratificación Legal;1055306;;;114.000,00;$27.353,80;UF  4,17
28-09-2018;Las Condes;Remuneraciones Operacionales;Aguinaldo;1055306;;;77.083,00;$27.353,80;UF  2,82
28-09-2018;Las Condes;Remuneraciones Operacionales;Bono Producción G.;1055306;;;127.310,00;$27.353,80;UF  4,65
28-09-2018;Las Condes;Remuneraciones Operacionales;Colación;1055306;;;17.333,00;$27.353,80;UF  0,63
28-09-2018;Las Condes;Remuneraciones Operacionales;Movilización;1055306;;;13.867,00;$27.353,80;UF  0,51
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;1055306;;;98.620,00;$27.353,80;UF  3,61
28-09-2018;Las Condes;Remuneraciones Operacionales;Mutual de Seguridad;1055306;;;108.810,00;$27.353,80;UF  3,98
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador S.I.S.;1055306;;;50296;$27.353,80;UF  1,84
28-09-2018;Las Condes;Remuneraciones Operacionales;Sueldo Base;1055306;;;2.478.829,00;$27.353,80;UF  90,62
28-09-2018;Las Condes;Remuneraciones Operacionales;Horas Extras;1055306;;;300.088,00;$27.353,80;UF  10,97
28-09-2018;Las Condes;Remuneraciones Operacionales;Gratificación Legal;1055306;;;228.000,00;$27.353,80;UF  8,34
28-09-2018;Las Condes;Remuneraciones Operacionales;Aguinaldo;1055306;;;280.395,00;$27.353,80;UF  10,25
28-09-2018;Las Condes;Remuneraciones Operacionales;Colación;1055306;;;20.000,00;$27.353,80;UF  0,73
28-09-2018;Las Condes;Remuneraciones Operacionales;Movilización;1055306;;;27.200,00;$27.353,80;UF  0,99
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;1055306;;;150.696,00;$27.353,80;UF  5,51
28-09-2018;Las Condes;Remuneraciones Operacionales;Mutual de Seguridad;1055306;;;130.771,00;$27.353,80;UF  4,78
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador S.I.S.;1055306;;;60.447,00;$27.353,80;UF  2,21
28-09-2018;Las Condes;Remuneraciones Operacionales;Sueldo Base;1055306;;;5.006.196,00;$27.353,80;UF  183,02
28-09-2018;Las Condes;Remuneraciones Operacionales;Gratificación Legal;1055306;;;228.000,00;$27.353,80;UF  8,34
28-09-2018;Las Condes;Remuneraciones Operacionales;Aguinaldo;1055306;;;618.055,00;$27.353,80;UF  22,59
28-09-2018;Las Condes;Remuneraciones Operacionales;Colación;1055306;;;40.000,00;$27.353,80;UF  1,46
28-09-2018;Las Condes;Remuneraciones Operacionales;Movilización;1055306;;;32.000,00;$27.353,80;UF  1,17
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;1055306;;;27.958,00;$27.353,80;UF  1,02
28-09-2018;Las Condes;Remuneraciones Operacionales;Mutual de Seguridad;1055306;;;38.559,00;$27.353,80;UF  1,41
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador S.I.S.;1055306;;;17.823,00;$27.353,80;UF  0,65
28-09-2018;Las Condes;Remuneraciones Operacionales;Sueldo Base;1055306;;;875.952,00;$27.353,80;UF  32,02
28-09-2018;Las Condes;Remuneraciones Operacionales;Gratificación Legal;1055306;;;114.000,00;$27.353,80;UF  4,17
28-09-2018;Las Condes;Remuneraciones Operacionales;Aguinaldo;1055306;;;174.981,00;$27.353,80;UF  6,40
28-09-2018;Las Condes;Remuneraciones Operacionales;Colación;1055306;;;20.000,00;$27.353,80;UF  0,73
28-09-2018;Las Condes;Remuneraciones Operacionales;Movilización;1055306;;;16000;$27.353,80;UF  0,58
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;1055306;;;72978;$27.353,80;UF  2,67
28-09-2018;Las Condes;Remuneraciones Operacionales;Mutual de Seguridad;1055306;;;70.903,00;$27.353,80;UF  2,59
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador S.I.S.;1055306;;;32.774,00;$27.353,80;UF  1,20
28-09-2018;Las Condes;Remuneraciones Operacionales;Sueldo Base;1055306;;;2090327;$27.353,80;UF  76,42
28-09-2018;Las Condes;Remuneraciones Operacionales;Gratificación Legal;1055306;;;114.000,00;$27.353,80;UF  4,17
28-09-2018;Las Condes;Remuneraciones Operacionales;Aguinaldo;1055306;;;228.260,00;$27.353,80;UF  8,34
28-09-2018;Las Condes;Remuneraciones Operacionales;Colación;1055306;;;20.000,00;$27.353,80;UF  0,73
28-09-2018;Las Condes;Remuneraciones Operacionales;Movilización;1055306;;;16.000,00;$27.353,80;UF  0,58
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;1055306;;;33.793,00;$27.353,80;UF  1,24
28-09-2018;Las Condes;Remuneraciones Operacionales;Mutual de Seguridad;1055306;;;37.285,00;$27.353,80;UF  1,36
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador S.I.S.;1055306;;;17.234,00;$27.353,80;UF  0,63
28-09-2018;Las Condes;Remuneraciones Operacionales;Sueldo Base;1055306;;;763000;$27.353,80;UF  27,89
28-09-2018;Las Condes;Remuneraciones Operacionales;Horas Extras;1055306;;;77.148,00;$27.353,80;UF  2,82
28-09-2018;Las Condes;Remuneraciones Operacionales;Gratificación Legal;1055306;;;114.000,00;$27.353,80;UF  4,17
28-09-2018;Las Condes;Remuneraciones Operacionales;Aguinaldo;1055306;;;172.281,00;$27.353,80;UF  6,30
28-09-2018;Las Condes;Remuneraciones Operacionales;Colación;1055306;;;20.000,00;$27.353,80;UF  0,73
28-09-2018;Las Condes;Remuneraciones Operacionales;Movilización;1055306;;;16.000,00;$27.353,80;UF  0,58
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador Seg de Cesant;1055306;;;46.503,00;$27.353,80;UF  1,70
28-09-2018;Las Condes;Remuneraciones Operacionales;Mutual de Seguridad;1055306;;;51.308,00;$27.353,80;UF  1,88
28-09-2018;Las Condes;Remuneraciones Operacionales;Aporte Empleador S.I.S.;1055306;;;23.716,00;$27.353,80;UF  0,87
28-09-2018;Las Condes;Remuneraciones Operacionales;Sueldo Base;1055306;;;664.532,00;$27.353,80;UF  24,29
28-09-2018;Las Condes;Remuneraciones Operacionales;Horas Extras;1055306;;;49.840,00;$27.353,80;UF  1,82
28-09-2018;Las Condes;Remuneraciones Operacionales;Gratificación Legal;1055306;;;228.000,00;$27.353,80;UF  8,34
28-09-2018;Las Condes;Remuneraciones Operacionales;Aguinaldo;1055306;;;68.594,00;$27.353,80;UF  2,51
28-09-2018;Las Condes;Remuneraciones Operacionales;Bono Producción G.;1055306;;;539.121,00;$27.353,80;UF  19,71
28-09-2018;Las Condes;Remuneraciones Operacionales;Colación;1055306;;;37.334,00;$27.353,80;UF  1,36
28-09-2018;Las Condes;Remuneraciones Operacionales;Movilización;1055306;;;29.866,00;$27.353,80;UF  1,09
28-09-2018;Las Condes;Mantención Activo Fijo;FE-17895-PC EXPRESS;1064126;FE;17895;15.913,00;$27.353,80;UF  0,58
30-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-27363-COMERCIAL NEWSEG LTDA.;1052378;FE;27363;89500;$27.357,45;UF  3,27
30-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-3720-CORPORACION DE DESARROLLO TECNOLOGICO;1057639;FE;3720;171.600,00;$27.357,45;UF  6,27
30-09-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-27363-COMERCIAL NEWSEG LTDA.;1052378;FE;27363;35.800,00;$27.357,45;UF  1,31
30-09-2018;Las Condes;Gastos por Arriendos Operacionales;FE-15138-ISAMIT MAQUINARIA S.A.;1064574;FE;15138;1.612.000,00;$27.357,45;UF  58,92
30-09-2018;Las Condes;Gastos por Arriendos Operacionales;TRANSPORTES Const. LTDA.;1056598;;;5.582.774,00;$27.357,45;UF  204,07
30-09-2018;Las Condes;Gastos por Arriendos Operacionales;FE-34812-BAÑOS QUIMICOS BIOSAN SPA.;1055256;FE;34812;65.000,00;$27.357,45;UF  2,38
30-09-2018;Las Condes;Gastos por Arriendos Operacionales;FE-34804-BAÑOS QUIMICOS BIOSAN SPA.;1055259;FE;34804;130.000,00;$27.357,45;UF  4,75
30-09-2018;Las Condes;Gastos por Arriendos Operacionales;FE-34805-BAÑOS QUIMICOS BIOSAN SPA.;1055267;FE;34805;65000;$27.357,45;UF  2,38
30-09-2018;Las Condes;Cosos Operacionales Provisionados;2018.09 PROVISION DE COSTOS;1061601;;;93.456.606,00;$27.357,45;UF  3.416,13
30-09-2018;Las Condes;Cosos Operacionales Provisionados;AGO.18 PROVISION DE COSTOS(Anulación) - 1044777;1056926;;;-53.764.699,00;$27.357,45;-UF  1.965,27
30-09-2018;Las Condes;Telecomunicaciones y Alarmas;FE-9574971-ADT SECURITY SERVICES S.A.;1192953;FE;9574971;137.892,00;$27.357,45;UF  5,04
01-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-17985-PC EXPRESS COMPUTACION LIMITADA;1253584;FE;17985;41.838,00;$27.359,27;UF  1,53
02-10-2018;Las Condes;Gastos por Herramientas Menores;FE-27478-COMERCIAL NEWSEG LTDA.;1052379;FE;27478;111.498,00;$27.361,09;UF  4,08
03-10-2018;Las Condes;Insumos Administración;FE-10373311-PROVEEDORES INTEGRALES PRISA S.A.;1053313;FE;10373311;4.340,00;$27.362,91;UF  0,16
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-1216-SERV. INT. INFORMATICOS Y TRANSPORTES FANN;1054582;FE;1216;171.420,00;$27.364,73;UF  6,26
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054937;;;1.167,00;$27.364,73;UF  0,04
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-128255-ELECTRONICA KOLM  KIMITADA;1054148;FE;128255;5.672,00;$27.364,73;UF  0,21
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE--LARA Y CIA. LTDA.;1054175;FE;;3.549,00;$27.364,73;UF  0,13
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE--LARA Y CIA. LTDA.;1054185;FE;;35.454,00;$27.364,73;UF  1,30
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-11541-LUIS QUINTANA BALTRAN.;1054188;FE;11541;15.075,00;$27.364,73;UF  0,55
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-894366-YOLITO BALART HERMANOS LTDA;1054190;FE;894366;45.144,00;$27.364,73;UF  1,65
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-894376-YOLITO BALART HERMANOS LTDA;1054194;FE;894376;1.547,00;$27.364,73;UF  0,06
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE--YOLITO BALART HERMANOS LTDA;1054196;FE;;7415;$27.364,73;UF  0,27
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;FE-80406-CASA MUSA ELECTRONICA S.A.;1054198;FE;80406;40.536,00;$27.364,73;UF  1,48
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;CAJA CHICA Las Condes;1054202;;;370.866,00;$27.364,73;UF  13,55
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Factura de proveedores - Cancelación - P78376540;1248311;;;-3.549,00;$27.364,73;-UF  0,13
04-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Factura de proveedores - Cancelación - P78376540;1248308;;;-35.454,00;$27.364,73;-UF  1,30
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054938;;;960;$27.366,56;UF  0,04
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054940;;;1.270,00;$27.366,56;UF  0,05
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054941;;;2.068,00;$27.366,56;UF  0,08
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054943;;;7.403,00;$27.366,56;UF  0,27
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054958;;;6.397,00;$27.366,56;UF  0,23
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054961;;;16.209,00;$27.366,56;UF  0,59
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054964;;;31.315,00;$27.366,56;UF  1,14
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054965;;;11.140,00;$27.366,56;UF  0,41
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054966;;;6.837,00;$27.366,56;UF  0,25
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054967;;;3.175,00;$27.366,56;UF  0,12
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054969;;;6.659,00;$27.366,56;UF  0,24
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054970;;;352;$27.366,56;UF  0,01
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054972;;;10.180,00;$27.366,56;UF  0,37
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054973;;;635;$27.366,56;UF  0,02
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054974;;;1.590,00;$27.366,56;UF  0,06
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054977;;;22.400,00;$27.366,56;UF  0,82
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054978;;;635;$27.366,56;UF  0,02
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054980;;;22.400,00;$27.366,56;UF  0,82
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054981;;;22.400,00;$27.366,56;UF  0,82
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054982;;;7.800,00;$27.366,56;UF  0,29
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054987;;;176;$27.366,56;UF  0,01
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054988;;;22.400,00;$27.366,56;UF  0,82
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054989;;;1.330,00;$27.366,56;UF  0,05
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054990;;;22.400,00;$27.366,56;UF  0,82
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054991;;;22.400,00;$27.366,56;UF  0,82
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054992;;;1.458,00;$27.366,56;UF  0,05
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054995;;;2.598,00;$27.366,56;UF  0,09
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054996;;;176;$27.366,56;UF  0,01
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054997;;;1.992,00;$27.366,56;UF  0,07
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1054998;;;1.590,00;$27.366,56;UF  0,06
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1055000;;;1.167,00;$27.366,56;UF  0,04
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1055001;;;1.905,00;$27.366,56;UF  0,07
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1055002;;;3180;$27.366,56;UF  0,12
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1055007;;;28.149,00;$27.366,56;UF  1,03
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1055008;;;1.458,00;$27.366,56;UF  0,05
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1055010;;;15.249,00;$27.366,56;UF  0,56
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1055012;;;1.900,00;$27.366,56;UF  0,07
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1055013;;;2.334,00;$27.366,56;UF  0,09
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1055017;;;684;$27.366,56;UF  0,02
05-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1055020;;;2.788,00;$27.366,56;UF  0,10
08-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1056221;;;320;$27.372,03;UF  0,01
08-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1056223;;;960;$27.372,03;UF  0,04
08-10-2018;Las Condes;Materias Primas de Obras en Ejecució n;Edificio Las Condes;1056225;;;1.270,00;$27.372,03;UF  0,05
